Country Name,Indicator Name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Vanuatu,CO2 emissions,63.5034724,55.8984788,39.7665454,39.786301,40.9368881,43.59570168,45.73825134,42.00103345,43.79852586,45.84975184,61.72331027,63.72808298,57.04939639,59.57215013,64.16223659,65.63585546,63.85250073,58.73187359,67.42674564,76.24930862,90.4580448,98.71132446,103.8760729,110.7405496
Vanuatu,Electric power consumption (kWh per capita),-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Venezuela,Forest area (% of land area),59,59,58,58,58,57,57,57,56,56,56,55,55,55,54,54,54,54,54,54,54,54,53,53
Venezuela,CO2 emissions,110642.5523,109656.2286,112527.0464,119177.3709,120010.9545,129762.6815,137118.7093,142821.2044,148514.1183,133083.6225,141320.8807,146916.04,141450.6378,136097.6282,143195.0275,162236.6699,165855.7724,150156.1212,184624.4388,184084.095,197245.6009,176173.1991,196459.7492,185747.8993
Venezuela,Electric power consumption (kWh per capita),2449.05349,2519.937909,2658.048371,2666.338224,2634.809494,2620.796892,2641.857915,2668.685823,2638.74658,2571.539238,2636.11546,2700.216434,2726.115602,2633.195802,2762.927168,2850.187614,2958.426416,2973.004727,3071.802553,3033.866463,3134.425413,3196.893423,3249.789862,3245.073787
Vietnam,Forest area (% of land area),29,29,30,31,32,32,33,34,35,35,38,39,40,40,41,42,43,44,44,45,46,46,46,47
Vietnam,CO2 emissions,20335.16467,20454.24149,21403.60503,25106.19775,29386.64729,33790.59167,38055.4613,43957.3905,49172.20369,50297.66888,55582.61766,61091.78821,72082.40314,76639.44964,90757.51085,99147.41496,101950.4778,112781.7166,124583.6612,140822.5582,154588.7266,161728.9794,165020.6444,169176.0945
Vietnam,Electric power consumption (kWh per capita),98.09639076,102.0040927,105.4636881,116.333666,134.4732402,159.301623,186.9958596,210.6130117,241.1727053,261.3689624,295.0371566,335.3451072,387.0365877,443.0738411,493.6244726,579.9221042,655.3260546,738.4719509,813.1585656,917.3961058,1034.60731,1129.725257,1243.452255,1305.577683
Yemen,Forest area (% of land area),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Yemen,CO2 emissions,6866.570971,8657.833009,9351.426321,8428.647669,9639.820301,10797.59493,11054.50687,11909.72773,12712.72617,14339.76148,15305.37794,16354.08115,16401.30492,19066.52435,19974.8937,21485.48505,22291.79068,24792.38729,24896.50795,27046.86083,27042.41173,22498.99686,22655.36605,29990.20745
Yemen,Electric power consumption (kWh per capita),122.9820103,130.4565023,131.2947985,133.4947123,119.660296,125.0479247,120.5576572,133.8853561,130.838295,129.3888926,139.6442494,144.2673766,152.08078,162.3308585,169.9811912,180.107816,190.1491009,207.1323096,225.6895548,222.6605245,250.1274586,190.386277,190.6136578,247.168228
Zambia,Forest area (% of land area),71,71,71,70,70,70,70,69,69,69,69,69,68,68,68,68,67,67,67,67,67,66,66,66
Zambia,CO2 emissions,2931.312388,3046.325406,3040.321212,2720.204556,2322.438554,2297.289852,1926.178351,2436.879308,2310.661074,1889.526975,1922.446875,1935.800514,2004.45812,2152.922566,2198.817943,2332.311098,2714.261039,1819.018989,1937.920349,2125.740397,2223.837101,2623.306495,3377.512717,4296.473052
Zambia,Electric power consumption (kWh per capita),751.9210644,726.6742181,724.9632068,729.0147294,719.4317199,698.4363908,673.8335986,627.4233793,572.8287816,576.0812314,587.9896686,609.046593,634.3818632,653.5967161,674.9314643,681.9394647,694.0995641,651.8730832,577.6014617,556.1211115,577.3332292,617.9791496,717.3395932,731.4664236
Zimbabwe,Forest area (% of land area),57,56,56,55,54,53,52,51,51,50,49,48,47,46,45,45,44,43,42,41,40,40,39,38
Zimbabwe,CO2 emissions,17109.8546,18845.58704,18958.03731,17375.92105,16269.47582,16036.0964,15440.71969,14582.61811,14795.59165,16823.66284,14307.26762,13930.90538,13056.96577,11458.45704,10598.38941,11772.51202,10875.35069,10526.70661,8031.63465,8727.29431,9673.25621,10568.19332,10889.09668,11426.98464
Zimbabwe,Electric power consumption (kWh per capita),861.0583865,849.5744138,778.6951335,726.5127954,763.0171005,803.8081556,842.7583067,870.9886966,841.9250198,885.5651507,853.4412972,824.9769835,827.3298732,825.1030479,799.3579025,829.5327523,807.3618851,700.6423169,575.9713895,534.5092634,551.1705146,589.0320093,561.807704,531.7459444
